feature,freaturea,featureb,feaurec,featured,featuref,featureg,featureh,featurei,featurej,featurek,featurel,featurem,featuren,featureo,outcome
0,210134.58,4,0.25,26,123,0,22.56,91,1,1,0.111434824,3988.49,168.2943359,0.21013458,0
0,797191.39,169,0.278106509,62,82,0,1.08,88,3,14,0.357887145,2879.34,938.5912095,0.79719139,0
0,1243742.71,3,0.333333333,15,82,0,54.58,110,2,1,0.035189782,60.24,1524.447561,1.24374271,0
0,68.76,8,0.25,65,90,0,10.17,62,1,3,0.292327612,28.15,0.124888552,6.876e-05,0
0,136847.68,1,0,18,82,0,53.86,54,3,1,0.323377843,136847.68,2352.745861,0.13684768,0
0,74484.39,1,1,53,32,0,63.95,128,2,1,0.280149335,173.12,0,0.07448439,0
0,78095.62,1,0,36,123,0,37.81,76,2,1,0.432080826,78095.62,0.198216465,0.07809562,0
0,139847.23,1,0,55,125,0,72.86,73,3,1,0.2171099,0,4654.634029,0.13984723,0
0,107701.05,1,1,51,32,0,138.85,139,6,1,0.234550809,5164.89,0,0.10770105,0
0,2295042.92,11,0.454545455,71,82,0,15.94,80,1,1,0.106342812,53688.01,315.3601169,2.29504292,0
0,15837.95,1,0,71,32,0,91.29,92,4,1,0.58666814,15837.95,138.2915948,0.01583795,0
0,4760593.79,3,0.333333333,63,32,0,69.24,139,3,1,0.295076198,1788.3,70552.85164,4.76059379,0
1,8281844.73,5,0.2,0,32,0,28.9,116,1,1,0.237282831,1891740.17,110534.1472,8.28184473,0
0,5.81,1,0,57,82,0,47.76,48,3,1,0.107352804,5.81,0.222797744,5.81e-06,0
0,9510.22,2,0.5,18,32,0,58.51,118,1,1,0.547028509,2549.49,41.34831637,0.00951022,0
0,1425143.8,2,0.5,45,123,0,47.1,48,3,1,0.365868874,100153.47,1424.305832,1.4251438,0
2,9522309.97,17,0.294117647,0,123,0,9.56,106,1,1,0.242634938,1947.5,38032.22687,9.52230997,0
0,712521.71,56,0.321428571,31,32,0,2.95,95,6,7,0.2118675,146933.48,759.0221397,0.71252171,0
0,290941.89,3,0,82,82,0,47.75,96,2,1,0.437539618,0,843.2804655,0.29094189,0
2,19117976.68,2,0.5,0,82,0,73.63,148,2,1,0.197271801,3603.13,60660.77582,19.11797668,0
0,614852.12,2,0.5,57,123,0,84.12,169,1,1,0.176505745,7278.97,4668.007689,0.61485212,0
0,275531.85,1,0,20,123,0,61.84,62,2,1,0.236710315,275531.85,1986.915984,0.27553185,0
0,516856.51,3,0,51,90,0,83.58,168,5,1,0.234577033,516856.51,2152.431056,0.51685651,0
0,87427.37,53,0.226415094,29,166,0,4.19,135,3,11,0.324938144,9195.16,498.9675892,0.08742737,0
0,105881.04,39,0.256410256,55,32,0,5.24,121,1,8,0.049186356,12723.03,442.0665216,0.10588104,0
0,240022.75,2,0,75,166,0,50.95,102,3,1,0.236379083,240022.75,1961.495914,0.24002275,0
0,76148.39,12,0.25,58,32,0,7.81,63,2,1,0.520980534,1157.91,296.4968101,0.07614839,0
0,1802339.75,3,0,22,123,0,43.86,88,1,1,0.362678476,1802339.75,508.2424817,1.80233975,0
0,1232191.8,1,0,46,32,0,51.3,103,1,1,0.121929143,0,8857.3952,1.2321918,0
0,335875.37,84,0.261904762,48,33,0,2.47,92,1,7,0.145486846,64693.77,343.8414644,0.33587537,0
0,247759.43,52,0.230769231,65,123,0,4.78,120,1,4,0.410872296,1723.72,197.4544641,0.24775943,0
0,347619.66,2,0.5,50,82,0,63.21,127,4,1,0.11054328,4711.79,142.5753897,0.34761966,0
0,411.7,14,0.5,46,90,0,11.36,103,2,1,0.21418864,6.95,0.48999892,0.0004117,0
0,640223.04,194,0.329896907,23,90,0,0.99,98,2,17,0.064389534,28.42,129.1314391,0.64022304,0
0,1074938.44,1,1,66,186,0,128.71,129,4,1,0.074297198,404680.51,0,1.07493844,0
0,1498051.4,3,0.333333333,38,123,0,62.49,188,4,1,0.224531621,21860.93,2160.584941,1.4980514,0
0,207607.68,3,0.666666667,20,125,0,74.43,149,2,1,0.134473601,9447.7,176.7364863,0.20760768,0
0,489580.44,1,0,77,123,0,163.54,164,1,1,0.463169438,489580.44,7374.363389,0.48958044,0
0,143093.5,2,0,50,125,0,49,50,1,1,0.165487165,0,1.920346398,0.1430935,0
0,201167.72,40,0.325,82,138,0,4.37,84,2,7,0.314220927,3984.15,26.63348691,0.20116772,0
1,1391582.94,104,0.394230769,0,123,0,1.54,82,2,28,0.455627031,49900.9,4609.224191,1.39158294,0
0,10978.52,55,0.254545455,19,32,0,3.74,98,3,3,0.061165741,458.08,7.16661402,0.01097852,0
0,46535.2,12,0.416666667,31,166,0,12.59,76,5,1,0.402141435,1519.1,6.3277025,0.0465352,0
0,534416.81,2,0,58,123,0,160.33,321,3,1,0.244265049,534416.81,550.5693635,0.53441681,0
0,567570.63,44,0.295454545,25,32,0,3.23,78,1,17,0.316887435,220697.4,445.6100852,0.56757063,0
0,951118.41,152,0.276315789,55,82,0,1.4,103,3,11,0.286954352,33088.27,3129.053326,0.95111841,0
0,88439.22,3,0.333333333,81,133,0,47.48,143,6,2,0.056247767,20367.24,123.7382604,0.08843922,0
0,507207.64,1,0,55,90,0,182.27,365,1,1,0.32351415,0,5513.239419,0.50720764,0
0,221588.61,3,0.333333333,41,125,0,53.95,216,3,1,0.183557252,2570.54,1213.858813,0.22158861,0
0,570558.19,52,0.346153846,29,90,0,3.72,101,1,8,0.585639258,68456.42,669.9181772,0.57055819,0
0,139491.61,1,0,62,123,0,18.77,38,2,1,0.505571841,0,96.52998048,0.13949161,0
0,731.86,2,0.5,63,32,0,30.05,91,3,1,0.107609581,435.76,0.343289565,0.00073186,0
0,163033.06,2,0,55,32,0,15.78,32,1,1,0.228486727,0,1377.45896,0.16303306,0
1,400525.52,2,0.5,0,32,0,188.74,567,1,2,0.749493875,66052.71,285.5992826,0.40052552,0
0,428158.14,2,0.5,34,186,0,24.34,49,3,1,0.222410409,185491.45,802.1175717,0.42815814,0
0,118421.16,50,0.28,29,90,0,3.5,92,1,20,0.094332383,6882.38,861.7166279,0.11842116,0
0,2656454.24,3,0,25,82,0,47,142,2,1,0.063131911,2656454.24,2734.044047,2.65645424,0
0,163735.6,1,0,68,90,0,40.89,41,2,1,0.234110956,0,712.8737682,0.1637356,0
0,676728.84,72,0.277777778,27,32,0,2.93,106,2,16,0.410095904,0.13,2596.176707,0.67672884,0
0,50206.95,13,0.153846154,49,90,0,21.21,107,2,2,0.195410632,4077.78,56.88500808,0.05020695,0
0,260950.69,28,0.321428571,45,82,0,5.35,75,2,5,0.068266535,50828.54,9.161854929,0.26095069,0
2,3555683.23,2,0,0,125,0,36.89,37,1,1,0.145296952,3555683.23,21036.71288,3.55568323,0
0,269.25,2,0,26,90,0,61.03,62,2,1,0.176449592,0,3.360468386,0.00026925,0
0,755942.76,3,0,58,32,0,42.46,43,3,1,0.178161734,0,584.7890921,0.75594276,0
0,369848.51,51,0.294117647,26,90,0,3.68,107,1,10,0.286846218,47307.57,952.9804534,0.36984851,0
0,941502.64,3,0.333333333,59,90,0,11.48,23,1,1,0.165589843,5.28,3154.111687,0.94150264,0
2,474519.61,31,0.35483871,0,82,0,3.76,68,1,4,0.161339911,13246.63,1165.40367,0.47451961,0
2,9688368.17,3,0.333333333,0,32,0,12.29,25,1,1,0.207837542,40687.89,220177.5245,9.68836817,0
0,109701.09,15,0.333333333,48,90,0,8.9,90,3,5,0.105359265,534.08,25.22726414,0.10970109,0
2,46030799.15,75,0.453333333,0,123,0,2.62,105,2,10,0.252724311,20182.97,27180.98461,46.03079915,0
0,307916.94,1,1,59,32,0,36.03,37,3,1,0.070359373,26876.37,0,0.30791694,0
0,1714447.79,1,0,20,82,0,132.23,265,2,1,0.106913635,0,15626.1822,1.71444779,0
1,13256427.51,1,1,0,82,0,91.35,183,1,1,0.164453286,88.76,0,13.25642751,0
1,3429110.51,260,0.392307692,0,90,0,0.65,96,1,56,0.57155942,9979.13,12478.44577,3.42911051,0
0,54204.23,106,0.330188679,70,32,0,1.45,72,1,7,0.270615835,8509.37,212.8451102,0.05420423,0
1,35428850.08,41,0.390243902,0,82,0,5.01,141,2,9,0.370521778,506667.67,5931.137051,35.42885008,0
0,300824.98,90,0.222222222,81,90,0,2.03,86,2,1,0.141006452,63104.44,1121.688836,0.30082498,0
0,72391.5,6,0.5,46,33,0,25.47,128,5,1,0.081194416,85.77,164.3511062,0.0723915,0
0,275758.8,4,0.25,19,32,0,18.58,93,3,2,0.271795354,41926.49,105.2576552,0.2757588,0
2,7122.05,1,1,0,186,0,27.71,28,2,1,0.163595549,565.64,0,0.00712205,0
0,336925.51,9,0.444444444,24,123,0,9.07,37,2,3,0.191477606,1430.29,116.7916618,0.33692551,0
0,289295.9,1,1,28,123,0,60.33,121,2,1,0.420132994,2161.19,0,0.2892959,0
0,6866.76,1,1,77,125,0,54.55,110,1,1,0.20662073,235.66,0,0.00686676,0
0,1434.98,1,0,71,82,0,62.73,126,1,1,0.326645256,1434.98,27.96514359,0.00143498,0
0,2672186.01,4,0.5,31,32,0,14.69,15,1,2,0.050787793,4879.43,17924.50186,2.67218601,0
1,2242451.23,1,1,0,123,0,56.45,57,2,1,0.57686555,20708.61,0,2.24245123,0
1,2662551.71,4,0.25,0,82,0,29.88,120,1,2,0.070639689,329944.42,34130.45429,2.66255171,0
0,21301.82,1,0,25,32,0,69.31,139,1,1,0.187601092,21301.82,34.8704984,0.02130182,0
0,525759.99,2,0,35,166,0,64.83,130,2,1,0.361579986,525759.99,4456.453875,0.52575999,0
0,19528.17,2,0.5,59,90,0,107.26,322,2,1,0.188833963,1559.53,79.01188089,0.01952817,0
1,118298.37,70,0.442857143,0,125,0,2.43,88,3,19,0.582795444,783.67,160.5633566,0.11829837,0
0,3487.64,4,0.5,24,123,0,34.59,104,1,2,0.458332703,811.8,0.78871089,0.00348764,0
0,457263.05,2,0,14,32,0,16.65,17,2,1,0.138154251,0,160.9893683,0.45726305,0
0,990229.03,8,0,29,186,0,15.73,95,3,1,0.283419541,990229.03,9359.39965,0.99022903,0
1,731713.02,49,0.408163265,0,32,0,3.06,68,2,15,0.859668367,106915.93,7110.667602,0.73171302,0
0,61144.76,1,0,49,125,0,182.46,365,3,1,0.567229372,61144.76,460.1693584,0.06114476,0
0,540252.12,5,0.2,56,123,0,65.15,261,2,1,0.213040883,2243.94,879.8799874,0.54025212,0
0,1694779.02,3,0.333333333,44,32,0,41.81,126,4,2,0.446094271,58.91,2489.295248,1.69477902,0
2,17349920.9,1,1,0,123,0,95.46,96,2,1,0.238977891,22208.53,0,17.3499209,0
0,1631544.77,31,0.419354839,40,123,0,7.56,114,1,4,0.15951025,62510.66,1923.078038,1.63154477,0
0,0,0,0,55,82,0,39.73,40,1,0,0.15383653,0,0,0,0
2,163795548.1,1,0,0,125,0,63.43,127,2,1,0.215907763,163795548.1,1096795.034,163.7955481,0
2,288.86,6,0.5,0,123,0,27,109,1,1,0.048687693,246.88,0.852862892,0.00028886,0
0,12669.13,2,0,14,166,0,76.97,231,2,1,0.090752007,12669.13,231.9006982,0.01266913,0
0,480258.54,2,0.5,66,82,0,66.47,200,1,1,0.343384982,630.62,118.7263206,0.48025854,0
0,1390356.51,5,0.4,22,123,0,46.58,94,2,2,0.194850633,2.39,1053.600254,1.39035651,0
2,43625970.1,28,0.428571429,0,123,0,6.75,142,2,16,0.073938428,1119626.63,351587.8624,43.6259701,0
0,302082.09,1,0,39,32,0,111.13,223,1,1,0.205150156,0,15.41988956,0.30208209,0
0,243469.53,28,0.285714286,64,90,0,5.86,83,2,10,0.149270749,44954.69,1059.519912,0.24346953,0
1,1300872.35,17,0.411764706,0,90,0,11.97,132,1,6,0.028253334,52309.07,71.64545351,1.30087235,0
0,288291.12,86,0.26744186,52,123,0,2.23,103,3,13,0.323678593,20405.82,41.02660271,0.28829112,0
0,37354.29,6,0.333333333,31,32,0,28.84,174,3,2,0.275384813,6412.98,353.2357195,0.03735429,0
0,95201.58,1,0,47,90,0,111.88,112,3,1,0.058243532,0,76.14241508,0.09520158,0
0,136323.32,2,0.5,33,82,0,36.07,109,3,1,0.143030723,27880.17,42.14110727,0.13632332,0
0,424599.82,225,0.288888889,30,33,0,0.81,86,1,1,0.183478646,1.8,2310.087988,0.42459982,0
2,559686948.8,1,1,0,32,0,109.55,110,3,1,0.254585756,1598.37,0,559.6869488,0
1,46.44,1,0,0,90,0,100.3,201,1,1,0.1860349,46.44,0.184977748,4.644e-05,0
0,665.7,96,0.34375,57,123,0,1.97,132,4,24,0.029325645,278.28,1.615816649,0.0006657,0
0,348117.49,2,0,25,186,0,33.13,67,1,1,0.0989285,348117.49,1217.333043,0.34811749,0
2,1011819.83,3,0.333333333,0,123,0,23.34,47,3,1,0.284794435,3459.4,10317.28276,1.01181983,0
0,1298355.67,1,0,60,32,0,58.29,117,2,1,0.166205239,1298355.67,8785.127343,1.29835567,0
0,2283408.83,161,0.304347826,53,123,0,1.19,103,2,41,0.253128834,258937.7,7.044253549,2.28340883,0
1,1201905.74,2,0,0,123,0,42.29,43,2,1,0.418421833,1201905.74,1661.025752,1.20190574,0
0,149621.17,49,0.306122449,35,90,0,2.88,67,2,7,0.165964934,123.49,861.2862917,0.14962117,0
2,1281000.63,5,0.6,0,90,0,11.2,23,4,1,0.192089154,2742.93,3984.133614,1.28100063,0
0,32105.58,12,0.166666667,28,32,0,10.52,116,2,1,0.18789092,1852.95,15.10874816,0.03210558,0
2,182007092.3,2,0.5,0,90,0,113.86,228,2,1,0.046854779,59452.43,143702.9696,182.0070923,0
0,265020.01,7,0,40,32,0,26.13,210,1,1,0.198764483,265020.01,2083.044667,0.26502001,0
1,151865.71,1,0,0,90,0,11.49,23,3,1,0.024058848,151865.71,2765.30471,0.15186571,0
0,51906.7,129,0.255813953,53,32,0,1.45,99,1,42,0.092772605,367.61,93.36638332,0.0519067,0
1,557581.03,85,0.411764706,0,125,0,2.19,103,1,12,0.08869131,5113.45,1456.968639,0.55758103,0
1,52949.21,158,0.386075949,0,32,0,1.14,99,4,34,0.725213577,459.91,890.9760922,0.05294921,0
2,27557795.68,1,1,0,90,0,252.44,505,1,1,0.026603205,46521.41,0,27.55779568,0
0,95507.7,1,1,46,32,0,105.59,212,2,1,0.101894548,5457.11,0,0.0955077,0
0,25489.8,1,0,23,123,0,22.22,23,1,1,0.261402867,0,135.5579501,0.0254898,0
0,568512,90,0.333333333,70,32,0,1.87,94,2,23,0.119520868,5494.93,82.81308483,0.568512,0
0,1857583.07,14,0.285714286,95,123,0,13.5,109,1,1,0.159607735,5401.09,10935.06635,1.85758307,0
0,37396.08,3,0,54,90,0,13.56,41,1,1,0.596269904,0,10.44003025,0.03739608,0
0,572796.67,1,0,11,123,0,120.35,241,3,1,0.404718948,0,4908.8247,0.57279667,0
2,795256.58,40,0.55,0,32,0,5.17,99,3,5,0.025370931,227.78,606.123082,0.79525658,0
0,376026.61,18,0.277777778,24,82,0,12.28,86,1,2,0.074064367,21177.92,744.2423915,0.37602661,0
0,303873.13,1,0,51,82,0,283.49,284,2,1,0.393321221,0,1122.783349,0.30387313,0
1,441741.08,1,1,0,32,0,69.19,139,2,1,0.235147475,13399.03,0,0.44174108,0
0,91406.79,1,1,48,32,0,92.14,93,2,1,0.568682714,32802.92,0,0.09140679,0
0,89589.76,1,1,33,123,0,40.56,41,3,1,0.677581083,8827.8,0,0.08958976,0
0,684941.69,181,0.364640884,33,123,0,1.01,98,1,64,0.080907148,3390.76,254.2110351,0.68494169,0
0,461267.98,3,0.666666667,22,90,0,66.71,134,1,1,0.076811751,50352,513.2658184,0.46126798,0
0,1422992.01,1,0,74,32,0,13.34,14,4,1,0.056189107,0,31379.67305,1.42299201,0
1,1321612.22,178,0.466292135,0,166,0,0.9,89,2,22,0.343682189,15.61,1980.473376,1.32161222,0
1,17331.2,19,0.473684211,0,123,0,8.47,77,1,3,0.411272637,522.65,66.20415316,0.0173312,0
0,1731.76,1,0,60,82,0,216.82,217,1,1,0.235103555,0,0.036608197,0.00173176,0
0,5035167.63,75,0.333333333,46,166,0,2.06,73,2,21,0.045437026,378452.85,111.0791879,5.03516763,0
2,15552079.92,2,0.5,0,32,0,28.84,87,1,1,0.188824122,31832.13,177513.8165,15.55207992,0
2,2542443060,155,0.419354839,0,82,0,1.13,93,1,7,0.109170031,32.28,4898404.013,2542.44306,0
0,16169.45,19,0.263157895,52,32,0,8.14,98,1,1,0.248400737,2297.75,77.24303707,0.01616945,0
1,9333.89,1,0,0,90,0,58.41,59,3,1,0.625285537,9333.89,2.713578351,0.00933389,0
0,443000.33,31,0.193548387,31,82,0,5.46,99,3,8,0.123539075,3550.74,4829.234479,0.44300033,0
0,2137181.37,1,0,47,125,0,122.58,123,4,1,0.102086825,0,2575.42347,2.13718137,0
0,604209.69,52,0.173076923,16,82,0,3.68,100,1,23,0.139648187,31279.49,8638.742567,0.60420969,0
0,848196.82,26,0.192307692,59,125,0,5.17,57,1,2,0.292052339,265627.38,4105.498464,0.84819682,0
0,340709.63,1,0,64,90,0,93.84,188,1,1,0.324546606,340709.63,217.0376333,0.34070963,0
1,510636.72,1,1,0,32,0,87.57,88,3,1,0.433123132,1.04,0,0.51063672,0
0,589308.54,182,0.324175824,86,90,0,1.02,90,5,28,0.50868212,6827.47,336.2049284,0.58930854,0
0,190509.24,107,0.242990654,22,32,0,1.68,105,2,15,0.079164813,26064.57,57.45210678,0.19050924,0
0,4114.5,157,0.21656051,17,90,0,1.16,81,2,46,0.106554968,1850.9,6.1033094,0.0041145,0
0,6311967.1,19,0.263157895,57,32,0,10.9,88,1,1,0.323531991,4440.51,17697.19716,6.3119671,0
2,188374451.6,2,0,0,32,0,23.87,48,2,1,0.047004892,0,948498.6082,188.3744516,0
0,87948.19,4,0,36,123,0,60.27,181,3,1,0.161819766,0,1996.184209,0.08794819,0
1,39643668.75,2,0,0,82,0,54.64,110,2,1,0.232761786,39643668.75,8271.037285,39.64366875,0
0,327559.13,1,0,38,82,0,56.41,113,6,1,0.226938722,0,533.4753776,0.32755913,0
0,2293277.1,1,0,29,33,0,51.7,104,4,1,0.093730378,2293277.1,5841.699465,2.2932771,0
0,1046545.19,8,0.25,69,166,0,22.71,69,2,1,0.201078049,11800.52,317.5501573,1.04654519,0
2,7500834.27,3,0.333333333,0,90,0,36.23,37,1,3,0.065619074,60.12,5117.348402,7.50083427,0
0,16204.15,2,0.5,51,125,0,52.1,105,1,2,0.274421822,200.16,57.72324369,0.01620415,0
0,22274237.51,2,0.5,17,82,0,30.73,31,2,1,0.104379732,0,179304.6186,22.27423751,0
0,270716.78,3,0,22,123,0,26.56,80,1,1,0.026422641,0,4665.313628,0.27071678,0
0,519817.83,1,0,67,82,0,47.62,48,3,1,0.506691649,519817.83,13.71917097,0.51981783,0
0,365623.01,52,0.326923077,31,82,0,3.55,107,2,20,0.32219657,33402.16,53.81386779,0.36562301,0
1,226692.11,1,0,0,82,0,10.71,11,2,1,0.393642903,226692.11,1882.209451,0.22669211,0
0,207954.23,1,0,39,90,0,23.79,24,3,1,0.149288412,207954.23,223.4705999,0.20795423,0
1,1633327.81,122,0.368852459,0,82,0,1.48,95,3,3,0.533298187,185625.63,6530.257846,1.63332781,0
2,1233372.1,3,0.333333333,0,82,0,47.3,48,3,1,0.072857706,1857.53,2364.019899,1.2333721,0
1,407057.59,16,0.5,0,32,0,8.87,71,2,1,0.148569876,25137.41,1694.377886,0.40705759,0
2,166202336.1,4,0.5,0,166,0,44.58,179,1,1,0.245050125,0.66,344924.568,166.2023361,0
0,2289435.44,2,0,48,90,0,33.33,34,2,1,0.264861591,0,652.1107747,2.28943544,0
2,45452705.95,1,0,0,186,0,119.15,120,2,1,0.219293812,45452705.95,1121138.795,45.45270595,0
0,43007.07,2,1,38,125,0,80.89,81,3,1,0.027594262,25.21,0,0.04300707,0
0,76129.39,18,0.222222222,23,32,0,12.21,135,1,1,0.157224125,15887.51,11.67191306,0.07612939,0
0,190927.61,9,0.444444444,17,90,0,18.92,152,1,1,0.126610679,45101.6,810.5365804,0.19092761,0
0,1007281.76,30,0.233333333,35,123,0,3.38,41,2,16,0.0831713,7794.67,2722.83407,1.00728176,0
0,408636.97,2,1,45,82,1,67.61,136,1,1,0.166651744,4147.74,0,0.40863697,0
0,854793.38,3,0,67,90,0,43.25,44,3,1,0.250035946,854793.38,1246.159211,0.85479338,0
0,485572.16,1,0,81,32,0,99.66,200,1,1,0.015829727,485572.16,1947.02472,0.48557216,0
0,1128.25,27,0.259259259,75,125,0,5.52,89,2,2,0.233800789,37.15,22.06726795,0.00112825,0
1,56139.72,1,0,0,82,0,88.96,89,2,1,0.54274385,0,759.4823059,0.05613972,0
2,42934292.03,4,0.75,0,123,0,19.5,59,3,1,0.148113116,446018.98,12892.54705,42.93429203,0
0,2487726.06,144,0.298611111,69,82,0,1.38,108,1,11,0.246464836,93278.13,15430.42366,2.48772606,0
2,87185537.46,2,0.5,0,82,0,122.69,246,1,1,0.080445876,419906.93,527826.6733,87.18553746,0
0,230577.86,4,0,51,32,0,39.35,79,1,1,0.145428844,230577.86,8.780379015,0.23057786,0
0,18605.68,4,0,25,186,0,22.78,23,2,1,0.152195131,18605.68,186.1077211,0.01860568,0
0,332064.02,2,0.5,44,125,1,30.73,31,2,1,0.265623526,1404.79,96.69844944,0.33206402,0
0,811772.66,7,0.285714286,47,32,0,57.5,288,1,2,0.623676512,3430.1,1885.82325,0.81177266,0
1,1270993.27,33,0.272727273,0,82,0,4.83,83,2,1,0.429529005,10808.13,5852.803152,1.27099327,0
1,18498359.26,1,0,0,32,0,21.23,22,3,1,0.416971233,18498359.26,94.33769139,18.49835926,0
1,107076.19,110,0.445454545,0,90,0,1.66,92,1,7,0.406438493,4681.79,9.542452014,0.10707619,0
0,1949770.8,6,0,39,90,0,35.15,106,2,2,0.19594252,1949770.8,1964.838121,1.9497708,0
1,30658.03,4,0.5,0,82,0,67.47,135,2,2,0.480554041,3741.27,392.8525417,0.03065803,0
1,7093.77,4,0.25,0,90,0,30.82,93,2,1,0.556975056,1463.1,23.7936053,0.00709377,0
2,1561978455,1,1,0,186,0,15.27,31,4,1,0.071259745,17698407.67,0,1561.978455,0
0,5975030.78,18,0.222222222,47,123,0,9.88,99,1,4,0.167392737,271128.87,1395.7995,5.97503078,0
0,74510.96,5,0.6,32,166,0,30.83,93,2,3,0.05638618,1197.59,70.14793405,0.07451096,0
0,685744,2,0.5,33,90,0,80.81,81,1,1,0.072301773,0.33,333.2201212,0.685744,0
1,2472.9,13,0.153846154,0,82,0,15.76,127,2,2,0.050642932,700.6,23.19050881,0.0024729,0
0,217201.34,23,0.260869565,40,166,0,9.67,136,1,4,0.199054452,58921.39,154.6308857,0.21720134,0
1,2984268.88,2,0.5,0,125,0,51.52,104,3,2,0.538915693,6100.9,1310.507013,2.98426888,0
0,221413.97,1,1,53,82,0,48.34,97,1,1,0.074070454,676.27,0,0.22141397,0
0,402799.88,3,0.666666667,46,125,0,17.14,52,1,1,0.390461267,3178.32,216.9772885,0.40279988,0
2,6059.95,24,0.291666667,0,123,0,10.37,104,2,4,0.109963946,2314.87,8.015239589,0.00605995,0
1,512128.45,1,0,0,123,0,69.44,139,1,1,0.335465902,512128.45,464.2068828,0.51212845,0
1,486187.08,1,0,0,82,0,129.69,260,4,1,0.76375242,486187.08,14996.26114,0.48618708,0
1,275575.6,3,0.666666667,0,125,0,52.01,105,2,1,0.630385394,3973.99,3050.795935,0.2755756,0
0,37917.89,1,0,34,123,0,10.58,22,2,1,0.223042322,37917.89,35.23913149,0.03791789,0
0,216550.04,1,0,32,82,0,111.31,112,2,1,0.090098433,216550.04,1445.298538,0.21655004,0
0,2790343.23,180,0.277777778,41,123,0,1.09,96,1,12,0.251421231,91702.14,59857.02613,2.79034323,0
1,201783.24,1,0,0,32,0,97.09,98,1,1,0.343724331,201783.24,322.0693072,0.20178324,0
0,92805.41,1,1,36,90,0,123.25,247,1,1,0.122805314,36380.04,0,0.09280541,0
1,1076346.17,135,0.422222222,0,82,0,1.46,91,1,2,0.193378101,38685.27,741.723951,1.07634617,0
1,2054020.76,7,0.571428571,0,90,0,16.49,99,2,1,0.680168351,1329.74,18336.96206,2.05402076,0
1,71509.47,1,1,0,90,0,46.43,93,3,1,0.607916684,1280.25,0,0.07150947,0
2,13487482.35,6,0.166666667,0,166,0,35.71,215,2,1,0.422805675,1757.88,112155.4546,13.48748235,0
0,1376105.76,2,0.5,18,82,0,73.05,220,3,1,0.214664787,30020.41,3714.986085,1.37610576,0
0,272021.22,1,0,38,123,0,47.62,96,1,1,0.19002463,0,1563.393773,0.27202122,0
0,1922399.43,247,0.251012146,52,90,0,0.74,94,1,23,0.192181848,20606.32,732.7702034,1.92239943,0
2,766034405.8,10,0.4,0,32,0,15.87,48,2,2,0.355105155,9668335.9,630766.0926,766.0344058,0
2,187831.07,26,0.423076923,0,123,0,4.34,74,1,1,0.215788302,22600.49,67.13746792,0.18783107,0
1,26890.19,28,0.392857143,0,82,0,5.27,74,1,2,0.810605511,2328.55,0.000739787,0.02689019,0
0,339459.3,1,0,69,186,0,43.63,44,1,1,0.4600206,339459.3,10.42830079,0.3394593,0
0,2791269.38,102,0.264705882,18,32,0,1.73,92,1,33,0.111172301,35388.34,2750.365796,2.79126938,0
1,4580530.2,8,0.375,0,82,0,16.16,97,1,2,0.013766038,6427.88,32714.61392,4.5805302,0
1,11934.97,1,1,0,90,0,32.44,65,2,1,0.212504248,2470.71,0,0.01193497,0
0,726338.86,10,0.1,14,82,0,18.55,38,4,1,0.142208776,75308.66,3148.449046,0.72633886,0
0,402664.38,39,0.358974359,44,32,0,5.36,102,1,20,0.150315999,2198.52,883.7888767,0.40266438,0
0,1656913.71,21,0.238095238,49,82,0,8.83,98,2,4,0.2495993,171.39,2985.654163,1.65691371,0
2,2002157.88,1,0,0,32,0,129.84,130,1,1,0.188740765,0,12888.05107,2.00215788,0
2,47481.93,1,1,0,166,0,55.66,112,3,1,0.109509748,336.24,0,0.04748193,0
0,6971824.21,4,0.5,61,123,0,19.38,78,2,2,0.128386361,1074271.94,56004.01163,6.97182421,0
2,4436176033,2,0.5,0,82,0,101.11,203,2,2,0.252095222,67993510.32,13201171.06,4436.176033,0
0,14141.3,3,0.333333333,19,186,0,48.37,49,2,1,0.441006071,945.73,1.397301399,0.0141413,0
0,54910.49,126,0.261904762,59,90,0,1.51,102,1,22,0.236301964,9300.84,422.4292231,0.05491049,0
0,439026.54,45,0.288888889,76,186,0,4.54,82,1,32,0.081201192,2762.69,958.5617976,0.43902654,0
0,24360.88,3,0.333333333,40,123,0,17.39,53,1,1,0.07158539,3145.42,175.3775703,0.02436088,0
2,4409765.67,6,0.333333333,0,123,0,42.79,172,1,1,0.062560983,3373.93,24092.91483,4.40976567,0
0,2021005.06,177,0.322033898,52,125,0,1,88,1,71,0.485140866,85287.27,35515.14292,2.02100506,0
0,164298.13,20,0.35,40,123,0,8.41,76,4,1,0.153219644,6418.57,67.53447137,0.16429813,0
0,1366884.75,335,0.349253731,35,32,0,0.54,99,3,40,0.064797074,187218.62,7927.155832,1.36688475,0
1,2828982.44,1,1,0,32,0,43.67,44,2,1,0.154760729,70750.27,0,2.82898244,0
0,1039443.79,61,0.37704918,70,186,0,2.52,81,1,16,0.4585539,18720.87,213.2206892,1.03944379,0
0,1498409.01,1,0,20,125,0,83.81,168,4,1,0.059677079,0,1380.290076,1.49840901,0
0,569965,2,0.5,25,90,0,76.63,154,1,1,0.037393272,26600.49,8272.463904,0.569965,0
0,487476.43,30,0.266666667,52,90,0,7.09,100,1,1,0.284310966,19984.78,307.0527099,0.48747643,0
0,147267.61,99,0.323232323,57,32,0,2.13,111,3,23,0.478927874,243.74,137.795398,0.14726761,0
